Model	SNP1	SNP2	a	b	c	d	OR	Lower_CI	Upper_CI	chi_square	chi_pvalue
(AA+Aa)*(BB)_vs_other	2	54	1	50	2	48	0.480000	0.042133	5.468393	0.000303	0.986109
(AA+Aa)*(BB)_vs_other	2	55	1	50	3	47	0.313333	0.031478	3.118931	0.281364	0.595809
(AA+Aa)*(BB)_vs_other	2	56	10	40	5	45	2.250000	0.708921	7.141131	1.254902	0.262618
(AA+Aa)*(BB)_vs_other	2	57	1	50	3	47	0.313333	0.031478	3.118931	0.281364	0.595809
(AA+Aa)*(BB)_vs_other	2	58	1	50	2	48	0.480000	0.042133	5.468393	0.000303	0.986109
(AA+Aa)*(BB)_vs_other	2	59	7	43	1	49	7.976744	0.943226	67.458336	3.396739	0.065325
(AA+Aa)*(BB)_vs_other	2	60	7	43	1	49	7.976744	0.943226	67.458336	3.396739	0.065325
(AA+Aa)*(BB)_vs_other	2	61	11	39	7	43	1.732601	0.611139	4.911987	0.609756	0.434880
(AA+Aa)*(BB)_vs_other	2	62	12	38	8	42	1.657895	0.612080	4.490615	0.562500	0.453255
(AA+Aa)*(BB)_vs_other	2	63	8	42	1	49	9.333333	1.121018	77.707169	4.395605	0.036032
(AA+Aa)*(BB)_vs_other	2	64	1	50	3	47	0.313333	0.031478	3.118931	0.281364	0.595809
(AA+Aa)*(BB)_vs_other	2	65	6	44	1	49	6.681818	0.773806	57.697495	2.457757	0.116946
(AA+Aa)*(BB)_vs_other	2	66	7	43	1	49	7.976744	0.943226	67.458336	3.396739	0.065325
(AA+Aa)*(BB)_vs_other	2	67	7	43	1	49	7.976744	0.943226	67.458336	3.396739	0.065325
(AA+Aa)*(BB)_vs_other	2	68	1	50	3	47	0.313333	0.031478	3.118931	0.281364	0.595809
(AA+Aa)*(BB)_vs_other	2	69	1	50	2	48	0.480000	0.042133	5.468393	0.000303	0.986109
(AA+Aa)*(BB)_vs_other	2	70	5	45	7	43	0.682540	0.201224	2.315139	0.094697	0.758289
(AA+Aa)*(BB)_vs_other	2	71	5	45	7	43	0.682540	0.201224	2.315139	0.094697	0.758289
(AA+Aa)*(BB)_vs_other	2	72	1	50	4	46	0.230000	0.024790	2.133910	0.883936	0.347126
(AA+Aa)*(BB)_vs_other	2	73	1	50	4	46	0.230000	0.024790	2.133910	0.883936	0.347126
(AA+Aa)*(BB)_vs_other	2	74	1	50	4	46	0.230000	0.024790	2.133910	0.883936	0.347126
(AA+Aa)*(BB)_vs_other	2	75	4	46	3	47	1.362319	0.288806	6.426151	0.000000	1.000000
(AA+Aa)*(BB)_vs_other	2	76	1	49	2	48	0.489796	0.042979	5.581791	0.000000	1.000000
(AA+Aa)*(BB)_vs_other	2	77	6	44	2	48	3.272727	0.627403	17.071550	1.222826	0.268807
(AA+Aa)*(BB)_vs_other	2	78	6	44	4	46	1.568182	0.414345	5.935135	0.111111	0.738883
(AA+Aa)*(BB)_vs_other	2	79	1	50	3	47	0.313333	0.031478	3.118931	0.281364	0.595809
(AA+Aa)*(BB)_vs_other	2	80	4	46	6	44	0.637681	0.168488	2.413447	0.111111	0.738883
(AA+Aa)*(BB)_vs_other	2	81	11	39	9	41	1.284900	0.480306	3.437326	0.062500	0.802587
(AA+Aa)*(BB)_vs_other	2	82	7	43	6	44	1.193798	0.371020	3.841176	0.000000	1.000000
(AA+Aa)*(BB)_vs_other	2	83	7	43	7	43	1.000000	0.323122	3.094806	0.083056	0.773197
(AA+Aa)*(BB)_vs_other	2	84	7	43	8	42	0.854651	0.284514	2.567288	0.000000	1.000000
(AA+Aa)*(BB)_vs_other	2	85	7	43	8	42	0.854651	0.284514	2.567288	0.000000	1.000000
(AA+Aa)*(BB)_vs_other	2	86	7	43	8	42	0.854651	0.284514	2.567288	0.000000	1.000000
(AA+Aa)*(BB)_vs_other	2	87	7	43	8	42	0.854651	0.284514	2.567288	0.000000	1.000000
(AA+Aa)*(BB)_vs_other	2	88	7	43	8	42	0.854651	0.284514	2.567288	0.000000	1.000000
(AA+Aa)*(BB)_vs_other	2	89	5	45	3	47	1.740741	0.392861	7.713101	0.135870	0.712422
(AA+Aa)*(BB)_vs_other	2	90	6	44	3	47	2.136364	0.503322	9.067847	0.488400	0.484642
(AA+Aa)*(BB)_vs_other	2	91	5	45	3	47	1.740741	0.392861	7.713101	0.135870	0.712422
(AA+Aa)*(BB)_vs_other	2	92	5	45	3	47	1.740741	0.392861	7.713101	0.135870	0.712422
(AA+Aa)*(BB)_vs_other	2	93	5	45	3	47	1.740741	0.392861	7.713101	0.135870	0.712422
(AA+Aa)*(BB)_vs_other	2	94	5	45	3	47	1.740741	0.392861	7.713101	0.135870	0.712422
(AA+Aa)*(BB)_vs_other	2	95	5	45	3	47	1.740741	0.392861	7.713101	0.135870	0.712422
(AA+Aa)*(BB)_vs_other	2	96	5	45	3	47	1.740741	0.392861	7.713101	0.135870	0.712422
(AA+Aa)*(BB)_vs_other	2	97	2	48	1	49	2.041667	0.179154	23.267157	0.000000	1.000000
(AA+Aa)*(BB)_vs_other	2	98	5	45	3	47	1.740741	0.392861	7.713101	0.135870	0.712422
(AA+Aa)*(BB)_vs_other	2	99	1	49	1	50	1.020408	0.062068	16.775553	0.490147	0.483862
(AA+Aa)*(BB)_vs_other	3	4	8	42	5	45	1.714286	0.519501	5.656917	0.353669	0.552043
(AA+Aa)*(BB)_vs_other	3	5	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
(AA+Aa)*(BB)_vs_other	3	6	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
(AA+Aa)*(BB)_vs_other	3	7	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
(AA+Aa)*(BB)_vs_other	3	8	1	49	1	50	1.020408	0.062068	16.775553	0.490147	0.483862
(AA+Aa)*(BB)_vs_other	3	9	9	41	4	46	2.524390	0.722685	8.817879	1.414677	0.234281
(AA+Aa)*(BB)_vs_other	3	10	1	50	2	48	0.480000	0.042133	5.468393	0.000303	0.986109
(AA+Aa)*(BB)_vs_other	3	11	2	48	4	46	0.479167	0.083691	2.743442	0.177305	0.673700
(AA+Aa)*(BB)_vs_other	3	12	9	41	4	46	2.524390	0.722685	8.817879	1.414677	0.234281
(AA+Aa)*(BB)_vs_other	3	13	7	43	2	48	3.906977	0.769721	19.831179	1.953602	0.162199
(AA+Aa)*(BB)_vs_other	3	14	12	38	6	44	2.315789	0.792889	6.763722	1.693767	0.193105
(AA+Aa)*(BB)_vs_other	3	15	10	40	7	43	1.535714	0.533381	4.421643	0.283487	0.594425
(AA+Aa)*(BB)_vs_other	3	16	10	40	7	43	1.535714	0.533381	4.421643	0.283487	0.594425
(AA+Aa)*(BB)_vs_other	3	17	7	43	1	49	7.976744	0.943226	67.458336	3.396739	0.065325
(AA+Aa)*(BB)_vs_other	3	18	1	50	3	47	0.313333	0.031478	3.118931	0.281364	0.595809
(AA+Aa)*(BB)_vs_other	3	19	8	42	5	45	1.714286	0.519501	5.656917	0.353669	0.552043
(AA+Aa)*(BB)_vs_other	3	20	8	42	5	45	1.714286	0.519501	5.656917	0.353669	0.552043
(AA+Aa)*(BB)_vs_other	3	21	8	42	5	45	1.714286	0.519501	5.656917	0.353669	0.552043
(AA+Aa)*(BB)_vs_other	3	22	8	42	4	46	2.190476	0.614507	7.808193	0.852273	0.355910
(AA+Aa)*(BB)_vs_other	3	23	8	42	4	46	2.190476	0.614507	7.808193	0.852273	0.355910
(AA+Aa)*(BB)_vs_other	3	24	10	40	7	43	1.535714	0.533381	4.421643	0.283487	0.594425
(AA+Aa)*(BB)_vs_other	3	25	10	40	7	43	1.535714	0.533381	4.421643	0.283487	0.594425
(AA+Aa)*(BB)_vs_other	3	26	9	41	6	44	1.609756	0.526708	4.919833	0.313726	0.575403
(AA+Aa)*(BB)_vs_other	3	27	1	50	2	48	0.480000	0.042133	5.468393	0.000303	0.986109
(AA+Aa)*(BB)_vs_other	3	28	10	40	6	44	1.833333	0.610881	5.502070	0.669643	0.413176
(AA+Aa)*(BB)_vs_other	3	29	7	43	1	49	7.976744	0.943226	67.458336	3.396739	0.065325
(AA+Aa)*(BB)_vs_other	3	30	10	40	7	43	1.535714	0.533381	4.421643	0.283487	0.594425
(AA+Aa)*(BB)_vs_other	3	31	10	40	7	43	1.535714	0.533381	4.421643	0.283487	0.594425
(AA+Aa)*(BB)_vs_other	3	32	10	40	6	44	1.833333	0.610881	5.502070	0.669643	0.413176
(AA+Aa)*(BB)_vs_other	3	33	9	41	6	44	1.609756	0.526708	4.919833	0.313726	0.575403
(AA+Aa)*(BB)_vs_other	3	34	11	39	6	44	2.068376	0.699524	6.115846	1.133948	0.286935
(AA+Aa)*(BB)_vs_other	3	35	11	39	7	43	1.732601	0.611139	4.911987	0.609756	0.434880
(AA+Aa)*(BB)_vs_other	3	36	11	39	6	44	2.068376	0.699524	6.115846	1.133948	0.286935
(AA+Aa)*(BB)_vs_other	3	37	11	39	6	44	2.068376	0.699524	6.115846	1.133948	0.286935
(AA+Aa)*(BB)_vs_other	3	38	7	43	1	49	7.976744	0.943226	67.458336	3.396739	0.065325
(AA+Aa)*(BB)_vs_other	3	39	11	39	7	43	1.732601	0.611139	4.911987	0.609756	0.434880
(AA+Aa)*(BB)_vs_other	3	40	11	39	7	43	1.732601	0.611139	4.911987	0.609756	0.434880
(AA+Aa)*(BB)_vs_other	3	41	1	50	2	48	0.480000	0.042133	5.468393	0.000303	0.986109
(AA+Aa)*(BB)_vs_other	3	42	9	41	7	43	1.348432	0.459563	3.956514	0.074405	0.785028
(AA+Aa)*(BB)_vs_other	3	43	1	50	3	47	0.313333	0.031478	3.118931	0.281364	0.595809
(AA+Aa)*(BB)_vs_other	3	44	7	43	1	50	8.139535	0.962829	68.809769	3.502539	0.061275
(AA+Aa)*(BB)_vs_other	3	45	1	50	2	48	0.480000	0.042133	5.468393	0.000303	0.986109
(AA+Aa)*(BB)_vs_other	3	46	4	46	1	50	4.347826	0.468623	40.338570	0.883936	0.347126
(AA+Aa)*(BB)_vs_other	3	47	11	39	7	43	1.732601	0.611139	4.911987	0.609756	0.434880
(AA+Aa)*(BB)_vs_other	3	48	1	50	2	48	0.480000	0.042133	5.468393	0.000303	0.986109
(AA+Aa)*(BB)_vs_other	3	49	11	39	7	43	1.732601	0.611139	4.911987	0.609756	0.434880
(AA+Aa)*(BB)_vs_other	3	50	2	48	5	45	0.375000	0.069227	2.031357	0.614439	0.433121
(AA+Aa)*(BB)_vs_other	3	51	1	50	3	47	0.313333	0.031478	3.118931	0.281364	0.595809
(AA+Aa)*(BB)_vs_other	3	52	11	39	7	43	1.732601	0.611139	4.911987	0.609756	0.434880
(AA+Aa)*(BB)_vs_other	3	53	11	39	7	43	1.732601	0.611139	4.911987	0.609756	0.434880
(AA+Aa)*(BB)_vs_other	3	54	1	50	2	48	0.480000	0.042133	5.468393	0.000303	0.986109
(AA+Aa)*(BB)_vs_other	3	55	1	50	3	47	0.313333	0.031478	3.118931	0.281364	0.595809
(AA+Aa)*(BB)_vs_other	3	56	10	40	5	45	2.250000	0.708921	7.141131	1.254902	0.262618
(AA+Aa)*(BB)_vs_other	3	57	1	50	3	47	0.313333	0.031478	3.118931	0.281364	0.595809
(AA+Aa)*(BB)_vs_other	3	58	1	50	2	48	0.480000	0.042133	5.468393	0.000303	0.986109
(AA+Aa)*(BB)_vs_other	3	59	7	43	1	49	7.976744	0.943226	67.458336	3.396739	0.065325
(AA+Aa)*(BB)_vs_other	3	60	7	43	1	49	7.976744	0.943226	67.458336	3.396739	0.065325
(AA+Aa)*(BB)_vs_other	3	61	11	39	7	43	1.732601	0.611139	4.911987	0.609756	0.434880
(AA+Aa)*(BB)_vs_other	3	62	12	38	8	42	1.657895	0.612080	4.490615	0.562500	0.453255
(AA+Aa)*(BB)_vs_other	3	63	8	42	1	49	9.333333	1.121018	77.707169	4.395605	0.036032
(AA+Aa)*(BB)_vs_other	3	64	1	50	3	47	0.313333	0.031478	3.118931	0.281364	0.595809
(AA+Aa)*(BB)_vs_other	3	65	6	44	1	49	6.681818	0.773806	57.697495	2.457757	0.116946
(AA+Aa)*(BB)_vs_other	3	66	7	43	1	49	7.976744	0.943226	67.458336	3.396739	0.065325
(AA+Aa)*(BB)_vs_other	3	67	7	43	1	49	7.976744	0.943226	67.458336	3.396739	0.065325
(AA+Aa)*(BB)_vs_other	3	68	1	50	3	47	0.313333	0.031478	3.118931	0.281364	0.595809
(AA+Aa)*(BB)_vs_other	3	69	1	50	2	48	0.480000	0.042133	5.468393	0.000303	0.986109
(AA+Aa)*(BB)_vs_other	3	70	5	45	7	43	0.682540	0.201224	2.315139	0.094697	0.758289
(AA+Aa)*(BB)_vs_other	3	71	5	45	7	43	0.682540	0.201224	2.315139	0.094697	0.758289
(AA+Aa)*(BB)_vs_other	3	72	1	50	4	46	0.230000	0.024790	2.133910	0.883936	0.347126
(AA+Aa)*(BB)_vs_other	3	73	1	50	4	46	0.230000	0.024790	2.133910	0.883936	0.347126
(AA+Aa)*(BB)_vs_other	3	74	1	50	4	46	0.230000	0.024790	2.133910	0.883936	0.347126
(AA+Aa)*(BB)_vs_other	3	75	4	46	3	47	1.362319	0.288806	6.426151	0.000000	1.000000
(AA+Aa)*(BB)_vs_other	3	76	1	49	2	48	0.489796	0.042979	5.581791	0.000000	1.000000
(AA+Aa)*(BB)_vs_other	3	77	6	44	2	48	3.272727	0.627403	17.071550	1.222826	0.268807
(AA+Aa)*(BB)_vs_other	3	78	6	44	4	46	1.568182	0.414345	5.935135	0.111111	0.738883
(AA+Aa)*(BB)_vs_other	3	79	1	50	3	47	0.313333	0.031478	3.118931	0.281364	0.595809
(AA+Aa)*(BB)_vs_other	3	80	4	46	6	44	0.637681	0.168488	2.413447	0.111111	0.738883
(AA+Aa)*(BB)_vs_other	3	81	11	39	9	41	1.284900	0.480306	3.437326	0.062500	0.802587
(AA+Aa)*(BB)_vs_other	3	82	7	43	6	44	1.193798	0.371020	3.841176	0.000000	1.000000
(AA+Aa)*(BB)_vs_other	3	83	7	43	7	43	1.000000	0.323122	3.094806	0.083056	0.773197
(AA+Aa)*(BB)_vs_other	3	84	7	43	8	42	0.854651	0.284514	2.567288	0.000000	1.000000
(AA+Aa)*(BB)_vs_other	3	85	7	43	8	42	0.854651	0.284514	2.567288	0.000000	1.000000
(AA+Aa)*(BB)_vs_other	3	86	7	43	8	42	0.854651	0.284514	2.567288	0.000000	1.000000
(AA+Aa)*(BB)_vs_other	3	87	7	43	8	42	0.854651	0.284514	2.567288	0.000000	1.000000
(AA+Aa)*(BB)_vs_other	3	88	7	43	8	42	0.854651	0.284514	2.567288	0.000000	1.000000
(AA+Aa)*(BB)_vs_other	3	89	5	45	3	47	1.740741	0.392861	7.713101	0.135870	0.712422
(AA+Aa)*(BB)_vs_other	3	90	6	44	3	47	2.136364	0.503322	9.067847	0.488400	0.484642
(AA+Aa)*(BB)_vs_other	3	91	5	45	3	47	1.740741	0.392861	7.713101	0.135870	0.712422
(AA+Aa)*(BB)_vs_other	3	92	5	45	3	47	1.740741	0.392861	7.713101	0.135870	0.712422
(AA+Aa)*(BB)_vs_other	3	93	5	45	3	47	1.740741	0.392861	7.713101	0.135870	0.712422
(AA+Aa)*(BB)_vs_other	3	94	5	45	3	47	1.740741	0.392861	7.713101	0.135870	0.712422
(AA+Aa)*(BB)_vs_other	3	95	5	45	3	47	1.740741	0.392861	7.713101	0.135870	0.712422
(AA+Aa)*(BB)_vs_other	3	96	5	45	3	47	1.740741	0.392861	7.713101	0.135870	0.712422
(AA+Aa)*(BB)_vs_other	3	97	2	48	1	49	2.041667	0.179154	23.267157	0.000000	1.000000
(AA+Aa)*(BB)_vs_other	3	98	5	45	3	47	1.740741	0.392861	7.713101	0.135870	0.712422
(AA+Aa)*(BB)_vs_other	3	99	1	49	1	50	1.020408	0.062068	16.775553	0.490147	0.483862
(AA+Aa)*(BB)_vs_other	4	5	1	49	1	50	1.020408	0.062068	16.775553	0.490147	0.483862
(AA+Aa)*(BB)_vs_other	4	6	1	49	1	50	1.020408	0.062068	16.775553	0.490147	0.483862
(AA+Aa)*(BB)_vs_other	4	7	1	49	1	50	1.020408	0.062068	16.775553	0.490147	0.483862
(AA+Aa)*(BB)_vs_other	4	8	1	49	1	50	1.020408	0.062068	16.775553	0.490147	0.483862
(AA+Aa)*(BB)_vs_other	4	9	9	41	4	46	2.524390	0.722685	8.817879	1.414677	0.234281
(AA+Aa)*(BB)_vs_other	4	10	1	50	3	47	0.313333	0.031478	3.118931	0.281364	0.595809
(AA+Aa)*(BB)_vs_other	4	11	4	46	5	45	0.782609	0.197374	3.103133	0.000000	1.000000
(AA+Aa)*(BB)_vs_other	4	12	10	40	4	46	2.875000	0.836527	9.880889	2.076412	0.149591
(AA+Aa)*(BB)_vs_other	4	13	8	42	2	48	4.571429	0.919362	22.730947	2.777778	0.095581
(AA+Aa)*(BB)_vs_other	4	14	14	36	6	44	2.851852	0.995039	8.173610	3.062500	0.080118
(AA+Aa)*(BB)_vs_other	4	15	12	38	7	43	1.939850	0.693055	5.429605	1.039636	0.307906
(AA+Aa)*(BB)_vs_other	4	16	12	38	7	43	1.939850	0.693055	5.429605	1.039636	0.307906
(AA+Aa)*(BB)_vs_other	4	17	7	43	1	49	7.976744	0.943226	67.458336	3.396739	0.065325
(AA+Aa)*(BB)_vs_other	4	18	2	48	4	46	0.479167	0.083691	2.743442	0.177305	0.673700
(AA+Aa)*(BB)_vs_other	4	19	10	40	5	45	2.250000	0.708921	7.141131	1.254902	0.262618
(AA+Aa)*(BB)_vs_other	4	20	10	40	5	45	2.250000	0.708921	7.141131	1.254902	0.262618
(AA+Aa)*(BB)_vs_other	4	21	10	40	5	45	2.250000	0.708921	7.141131	1.254902	0.262618
(AA+Aa)*(BB)_vs_other	4	22	10	40	4	46	2.875000	0.836527	9.880889	2.076412	0.149591
(AA+Aa)*(BB)_vs_other	4	23	10	40	4	46	2.875000	0.836527	9.880889	2.076412	0.149591
(AA+Aa)*(BB)_vs_other	4	24	12	38	7	43	1.939850	0.693055	5.429605	1.039636	0.307906
(AA+Aa)*(BB)_vs_other	4	25	12	38	7	43	1.939850	0.693055	5.429605	1.039636	0.307906
(AA+Aa)*(BB)_vs_other	4	26	11	39	6	44	2.068376	0.699524	6.115846	1.133948	0.286935
(AA+Aa)*(BB)_vs_other	4	27	2	48	2	48	1.000000	0.135279	7.392135	0.260417	0.609834
(AA+Aa)*(BB)_vs_other	4	28	12	38	6	44	2.315789	0.792889	6.763722	1.693767	0.193105
(AA+Aa)*(BB)_vs_other	4	29	7	43	1	49	7.976744	0.943226	67.458336	3.396739	0.065325
(AA+Aa)*(BB)_vs_other	4	30	12	38	7	43	1.939850	0.693055	5.429605	1.039636	0.307906
(AA+Aa)*(BB)_vs_other	4	31	11	39	7	43	1.732601	0.611139	4.911987	0.609756	0.434880
(AA+Aa)*(BB)_vs_other	4	32	12	38	6	44	2.315789	0.792889	6.763722	1.693767	0.193105
(AA+Aa)*(BB)_vs_other	4	33	11	39	6	44	2.068376	0.699524	6.115846	1.133948	0.286935
(AA+Aa)*(BB)_vs_other	4	34	13	37	6	44	2.576576	0.891278	7.448569	2.339181	0.126156
(AA+Aa)*(BB)_vs_other	4	35	13	37	7	43	2.158301	0.779390	5.976805	1.562500	0.211300
(AA+Aa)*(BB)_vs_other	4	36	13	37	6	44	2.576576	0.891278	7.448569	2.339181	0.126156
(AA+Aa)*(BB)_vs_other	4	37	13	37	6	44	2.576576	0.891278	7.448569	2.339181	0.126156
(AA+Aa)*(BB)_vs_other	4	38	7	43	1	49	7.976744	0.943226	67.458336	3.396739	0.065325
(AA+Aa)*(BB)_vs_other	4	39	13	37	7	43	2.158301	0.779390	5.976805	1.562500	0.211300
(AA+Aa)*(BB)_vs_other	4	40	13	37	7	43	2.158301	0.779390	5.976805	1.562500	0.211300
(AA+Aa)*(BB)_vs_other	4	41	1	49	2	48	0.489796	0.042979	5.581791	0.000000	1.000000
(AA+Aa)*(BB)_vs_other	4	42	10	40	7	43	1.535714	0.533381	4.421643	0.283487	0.594425
(AA+Aa)*(BB)_vs_other	4	43	2	48	4	46	0.479167	0.083691	2.743442	0.177305	0.673700
(AA+Aa)*(BB)_vs_other	4	44	7	43	1	50	8.139535	0.962829	68.809769	3.502539	0.061275
(AA+Aa)*(BB)_vs_other	4	45	3	47	2	48	1.531915	0.244789	9.586875	0.000000	1.000000
(AA+Aa)*(BB)_vs_other	4	46	4	46	1	50	4.347826	0.468623	40.338570	0.883936	0.347126
(AA+Aa)*(BB)_vs_other	4	47	13	37	7	43	2.158301	0.779390	5.976805	1.562500	0.211300
(AA+Aa)*(BB)_vs_other	4	48	3	47	3	47	1.000000	0.191931	5.210198	0.177305	0.673700
(AA+Aa)*(BB)_vs_other	4	49	13	37	7	43	2.158301	0.779390	5.976805	1.562500	0.211300
(AA+Aa)*(BB)_vs_other	4	50	6	44	9	41	0.621212	0.203259	1.898586	0.313726	0.575403
(AA+Aa)*(BB)_vs_other	4	51	3	47	4	46	0.734043	0.155614	3.462529	0.000000	1.000000
(AA+Aa)*(BB)_vs_other	4	52	13	37	7	43	2.158301	0.779390	5.976805	1.562500	0.211300
(AA+Aa)*(BB)_vs_other	4	53	13	37	7	43	2.158301	0.779390	5.976805	1.562500	0.211300
(AA+Aa)*(BB)_vs_other	4	54	3	47	3	47	1.000000	0.191931	5.210198	0.177305	0.673700
(AA+Aa)*(BB)_vs_other	4	55	3	47	4	46	0.734043	0.155614	3.462529	0.000000	1.000000
(AA+Aa)*(BB)_vs_other	4	56	12	38	5	45	2.842105	0.918901	8.790462	2.551382	0.110198
(AA+Aa)*(BB)_vs_other	4	57	4	46	4	46	1.000000	0.235762	4.241560	0.135870	0.712422
(AA+Aa)*(BB)_vs_other	4	58	2	48	2	48	1.000000	0.135279	7.392135	0.260417	0.609834
(AA+Aa)*(BB)_vs_other	4	59	7	43	1	49	7.976744	0.943226	67.458336	3.396739	0.065325
(AA+Aa)*(BB)_vs_other	4	60	7	43	1	49	7.976744	0.943226	67.458336	3.396739	0.065325
(AA+Aa)*(BB)_vs_other	4	61	13	37	7	43	2.158301	0.779390	5.976805	1.562500	0.211300
(AA+Aa)*(BB)_vs_other	4	62	15	35	8	42	2.250000	0.854420	5.925075	2.032750	0.153942
(AA+Aa)*(BB)_vs_other	4	63	8	42	1	49	9.333333	1.121018	77.707169	4.395605	0.036032
(AA+Aa)*(BB)_vs_other	4	64	3	47	4	46	0.734043	0.155614	3.462529	0.000000	1.000000
(AA+Aa)*(BB)_vs_other	4	65	6	44	1	49	6.681818	0.773806	57.697495	2.457757	0.116946
(AA+Aa)*(BB)_vs_other	4	66	7	43	1	49	7.976744	0.943226	67.458336	3.396739	0.065325
(AA+Aa)*(BB)_vs_other	4	67	7	43	1	49	7.976744	0.943226	67.458336	3.396739	0.065325
(AA+Aa)*(BB)_vs_other	4	68	3	47	4	46	0.734043	0.155614	3.462529	0.000000	1.000000
(AA+Aa)*(BB)_vs_other	4	69	1	49	2	48	0.489796	0.042979	5.581791	0.000000	1.000000
(AA+Aa)*(BB)_vs_other	4	70	10	40	11	39	0.886364	0.338266	2.322555	0.000000	1.000000
(AA+Aa)*(BB)_vs_other	4	71	10	40	11	39	0.886364	0.338266	2.322555	0.000000	1.000000
(AA+Aa)*(BB)_vs_other	4	72	2	48	4	46	0.479167	0.083691	2.743442	0.177305	0.673700
(AA+Aa)*(BB)_vs_other	4	73	2	48	4	46	0.479167	0.083691	2.743442	0.177305	0.673700
(AA+Aa)*(BB)_vs_other	4	74	2	48	4	46	0.479167	0.083691	2.743442	0.177305	0.673700
(AA+Aa)*(BB)_vs_other	4	75	4	46	3	47	1.362319	0.288806	6.426151	0.000000	1.000000
(AA+Aa)*(BB)_vs_other	4	76	1	49	3	47	0.319728	0.032109	3.183668	0.260417	0.609834
(AA+Aa)*(BB)_vs_other	4	77	6	44	2	48	3.272727	0.627403	17.071550	1.222826	0.268807
(AA+Aa)*(BB)_vs_other	4	78	6	44	4	46	1.568182	0.414345	5.935135	0.111111	0.738883
(AA+Aa)*(BB)_vs_other	4	79	1	50	4	46	0.230000	0.024790	2.133910	0.883936	0.347126
(AA+Aa)*(BB)_vs_other	4	80	3	47	8	42	0.335106	0.083412	1.346291	1.634321	0.201106
(AA+Aa)*(BB)_vs_other	4	81	10	40	10	40	1.000000	0.375311	2.664456	0.062500	0.802587
(AA+Aa)*(BB)_vs_other	4	82	6	44	7	43	0.837662	0.260337	2.695269	0.000000	1.000000
(AA+Aa)*(BB)_vs_other	4	83	6	44	8	42	0.715909	0.228997	2.238131	0.083056	0.773197
(AA+Aa)*(BB)_vs_other	4	84	7	43	11	39	0.577167	0.203584	1.636290	0.609756	0.434880
(AA+Aa)*(BB)_vs_other	4	85	7	43	11	39	0.577167	0.203584	1.636290	0.609756	0.434880
(AA+Aa)*(BB)_vs_other	4	86	7	43	11	39	0.577167	0.203584	1.636290	0.609756	0.434880
(AA+Aa)*(BB)_vs_other	4	87	7	43	11	39	0.577167	0.203584	1.636290	0.609756	0.434880
(AA+Aa)*(BB)_vs_other	4	88	7	43	11	39	0.577167	0.203584	1.636290	0.609756	0.434880
(AA+Aa)*(BB)_vs_other	4	89	6	44	4	46	1.568182	0.414345	5.935135	0.111111	0.738883
(AA+Aa)*(BB)_vs_other	4	90	7	43	5	45	1.465116	0.431940	4.969597	0.094697	0.758289
(AA+Aa)*(BB)_vs_other	4	91	6	44	4	46	1.568182	0.414345	5.935135	0.111111	0.738883
(AA+Aa)*(BB)_vs_other	4	92	6	44	4	46	1.568182	0.414345	5.935135	0.111111	0.738883
(AA+Aa)*(BB)_vs_other	4	93	6	44	4	46	1.568182	0.414345	5.935135	0.111111	0.738883
(AA+Aa)*(BB)_vs_other	4	94	6	44	4	46	1.568182	0.414345	5.935135	0.111111	0.738883
(AA+Aa)*(BB)_vs_other	4	95	6	44	4	46	1.568182	0.414345	5.935135	0.111111	0.738883
(AA+Aa)*(BB)_vs_other	4	96	6	44	4	46	1.568182	0.414345	5.935135	0.111111	0.738883
(AA+Aa)*(BB)_vs_other	4	97	2	48	1	49	2.041667	0.179154	23.267157	0.000000	1.000000
(AA+Aa)*(BB)_vs_other	4	98	6	44	4	46	1.568182	0.414345	5.935135	0.111111	0.738883
(AA+Aa)*(BB)_vs_other	4	99	1	49	1	50	1.020408	0.062068	16.775553	0.490147	0.483862
(AA+Aa)*(BB)_vs_other	5	6	4	46	2	48	2.086957	0.364506	11.948754	0.177305	0.673700
(AA+Aa)*(BB)_vs_other	5	7	4	46	2	48	2.086957	0.364506	11.948754	0.177305	0.673700
(AA+Aa)*(BB)_vs_other	5	8	3	47	1	50	3.191489	0.320623	31.768194	0.281364	0.595809
(AA+Aa)*(BB)_vs_other	5	9	1	49	1	50	1.020408	0.062068	16.775553	0.490147	0.483862
(AA+Aa)*(BB)_vs_other	5	10	4	46	4	46	1.000000	0.235762	4.241560	0.135870	0.712422
(AA+Aa)*(BB)_vs_other	5	11	4	46	7	43	0.534162	0.146022	1.954008	0.408580	0.522691
(AA+Aa)*(BB)_vs_other	5	12	1	50	1	49	0.980000	0.059611	16.111240	0.490147	0.483862
(AA+Aa)*(BB)_vs_other	5	13	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
(AA+Aa)*(BB)_vs_other	5	14	1	50	2	48	0.480000	0.042133	5.468393	0.000303	0.986109
(AA+Aa)*(BB)_vs_other	5	15	1	50	1	49	0.980000	0.059611	16.111240	0.490147	0.483862
(AA+Aa)*(BB)_vs_other	5	16	1	50	1	49	0.980000	0.059611	16.111240	0.490147	0.483862
(AA+Aa)*(BB)_vs_other	5	17	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
