Model	SNP1	SNP2	a	b	c	d	OR	Lower_CI	Upper_CI	chi_square	chi_pvalue
aa*Bb_vs_other	2	89	11	39	13	37	0.802761	0.319799	2.015099	0.054825	0.814871
aa*Bb_vs_other	2	90	11	39	14	36	0.725275	0.291820	1.802559	0.213333	0.644167
aa*Bb_vs_other	2	91	10	40	13	37	0.711538	0.278549	1.817586	0.225861	0.634610
aa*Bb_vs_other	2	92	10	40	13	37	0.711538	0.278549	1.817586	0.225861	0.634610
aa*Bb_vs_other	2	93	10	40	13	37	0.711538	0.278549	1.817586	0.225861	0.634610
aa*Bb_vs_other	2	94	10	40	13	37	0.711538	0.278549	1.817586	0.225861	0.634610
aa*Bb_vs_other	2	95	10	40	13	37	0.711538	0.278549	1.817586	0.225861	0.634610
aa*Bb_vs_other	2	96	10	40	13	37	0.711538	0.278549	1.817586	0.225861	0.634610
aa*Bb_vs_other	2	97	4	46	5	45	0.782609	0.197374	3.103133	0.000000	1.000000
aa*Bb_vs_other	2	98	11	39	12	38	0.893162	0.351632	2.268678	0.000000	1.000000
aa*Bb_vs_other	2	99	8	42	10	40	0.761905	0.273203	2.124788	0.067751	0.794640
aa*Bb_vs_other	3	4	5	45	5	45	1.000000	0.270721	3.693841	0.111111	0.738883
aa*Bb_vs_other	3	5	6	44	14	36	0.350649	0.122345	1.004986	3.062500	0.080118
aa*Bb_vs_other	3	6	6	44	15	35	0.318182	0.111826	0.905331	3.857746	0.049517
aa*Bb_vs_other	3	7	5	45	13	37	0.316239	0.103246	0.968632	3.319783	0.068451
aa*Bb_vs_other	3	8	6	44	4	46	1.568182	0.414345	5.935135	0.111111	0.738883
aa*Bb_vs_other	3	9	9	41	8	42	1.152439	0.405268	3.277131	0.000000	1.000000
aa*Bb_vs_other	3	10	14	36	15	35	0.907407	0.382341	2.153544	0.000000	1.000000
aa*Bb_vs_other	3	11	15	35	17	33	0.831933	0.358587	1.930107	0.045956	0.830256
aa*Bb_vs_other	3	12	11	39	11	39	1.000000	0.388176	2.576152	0.058275	0.809243
aa*Bb_vs_other	3	13	10	40	8	42	1.312500	0.470635	3.660278	0.067751	0.794640
aa*Bb_vs_other	3	14	10	40	16	34	0.531250	0.213233	1.323558	1.299376	0.254327
aa*Bb_vs_other	3	15	10	40	14	36	0.642857	0.254132	1.626183	0.493421	0.482405
aa*Bb_vs_other	3	16	10	40	14	36	0.642857	0.254132	1.626183	0.493421	0.482405
aa*Bb_vs_other	3	17	5	45	3	47	1.740741	0.392861	7.713101	0.135870	0.712422
aa*Bb_vs_other	3	18	14	36	13	37	1.106838	0.457526	2.677639	0.000000	1.000000
aa*Bb_vs_other	3	19	12	38	10	40	1.263158	0.488791	3.264317	0.058275	0.809243
aa*Bb_vs_other	3	20	12	38	10	40	1.263158	0.488791	3.264317	0.058275	0.809243
aa*Bb_vs_other	3	21	12	38	10	40	1.263158	0.488791	3.264317	0.058275	0.809243
aa*Bb_vs_other	3	22	10	40	9	41	1.138889	0.418818	3.096969	0.000000	1.000000
aa*Bb_vs_other	3	23	10	40	9	41	1.138889	0.418818	3.096969	0.000000	1.000000
aa*Bb_vs_other	3	24	10	40	12	38	0.791667	0.306343	2.045865	0.058275	0.809243
aa*Bb_vs_other	3	25	9	41	12	38	0.695122	0.263391	1.834516	0.241109	0.623406
aa*Bb_vs_other	3	26	6	44	12	38	0.431818	0.147848	1.261211	1.693767	0.193105
aa*Bb_vs_other	3	27	7	43	17	33	0.316005	0.117395	0.850629	4.440790	0.035090
aa*Bb_vs_other	3	28	9	41	12	38	0.695122	0.263391	1.834516	0.241109	0.623406
aa*Bb_vs_other	3	29	9	41	4	46	2.524390	0.722685	8.817879	1.414677	0.234281
aa*Bb_vs_other	3	30	9	41	12	38	0.695122	0.263391	1.834516	0.241109	0.623406
aa*Bb_vs_other	3	31	10	40	12	38	0.791667	0.306343	2.045865	0.058275	0.809243
aa*Bb_vs_other	3	32	9	41	12	38	0.695122	0.263391	1.834516	0.241109	0.623406
aa*Bb_vs_other	3	33	9	41	12	38	0.695122	0.263391	1.834516	0.241109	0.623406
aa*Bb_vs_other	3	34	9	41	12	38	0.695122	0.263391	1.834516	0.241109	0.623406
aa*Bb_vs_other	3	35	10	40	13	37	0.711538	0.278549	1.817586	0.225861	0.634610
aa*Bb_vs_other	3	36	9	41	12	38	0.695122	0.263391	1.834516	0.241109	0.623406
aa*Bb_vs_other	3	37	9	41	12	38	0.695122	0.263391	1.834516	0.241109	0.623406
aa*Bb_vs_other	3	38	5	45	3	47	1.740741	0.392861	7.713101	0.135870	0.712422
aa*Bb_vs_other	3	39	9	41	11	39	0.778270	0.290924	2.082005	0.062500	0.802587
aa*Bb_vs_other	3	40	9	41	12	38	0.695122	0.263391	1.834516	0.241109	0.623406
aa*Bb_vs_other	3	41	11	39	15	35	0.658120	0.267037	1.621955	0.467775	0.494012
aa*Bb_vs_other	3	42	12	38	14	36	0.812030	0.331558	1.988769	0.051975	0.819661
aa*Bb_vs_other	3	43	13	37	16	34	0.746622	0.313605	1.777533	0.194269	0.659387
aa*Bb_vs_other	3	44	5	45	3	47	1.740741	0.392861	7.713101	0.135870	0.712422
aa*Bb_vs_other	3	45	7	43	16	34	0.345930	0.127821	0.936211	3.613778	0.057303
aa*Bb_vs_other	3	46	5	45	3	47	1.740741	0.392861	7.713101	0.135870	0.712422
aa*Bb_vs_other	3	47	9	41	13	37	0.624765	0.239433	1.630233	0.524476	0.468939
aa*Bb_vs_other	3	48	7	43	16	34	0.345930	0.127821	0.936211	3.613778	0.057303
aa*Bb_vs_other	3	49	9	41	13	37	0.624765	0.239433	1.630233	0.524476	0.468939
aa*Bb_vs_other	3	50	9	41	8	42	1.152439	0.405268	3.277131	0.000000	1.000000
aa*Bb_vs_other	3	51	12	38	16	34	0.671053	0.278354	1.617764	0.446429	0.504036
aa*Bb_vs_other	3	52	9	41	12	38	0.695122	0.263391	1.834516	0.241109	0.623406
aa*Bb_vs_other	3	53	9	41	12	38	0.695122	0.263391	1.834516	0.241109	0.623406
aa*Bb_vs_other	3	54	7	43	16	34	0.345930	0.127821	0.936211	3.613778	0.057303
aa*Bb_vs_other	3	55	11	39	16	34	0.599359	0.244930	1.466671	0.811771	0.367597
aa*Bb_vs_other	3	56	5	45	9	41	0.506173	0.156742	1.634601	0.747508	0.387266
aa*Bb_vs_other	3	57	11	39	13	37	0.802761	0.319799	2.015099	0.054825	0.814871
aa*Bb_vs_other	3	58	7	43	17	33	0.316005	0.117395	0.850629	4.440790	0.035090
aa*Bb_vs_other	3	59	5	45	3	47	1.740741	0.392861	7.713101	0.135870	0.712422
aa*Bb_vs_other	3	60	5	45	3	47	1.740741	0.392861	7.713101	0.135870	0.712422
aa*Bb_vs_other	3	61	9	41	12	38	0.695122	0.263391	1.834516	0.241109	0.623406
aa*Bb_vs_other	3	62	8	42	15	35	0.444444	0.168774	1.170385	2.032750	0.153942
aa*Bb_vs_other	3	63	9	41	3	47	3.439024	0.871998	13.562976	2.367424	0.123891
aa*Bb_vs_other	3	64	11	39	16	34	0.599359	0.244930	1.466671	0.811771	0.367597
aa*Bb_vs_other	3	65	5	45	3	47	1.740741	0.392861	7.713101	0.135870	0.712422
aa*Bb_vs_other	3	66	10	40	4	46	2.875000	0.836527	9.880889	2.076412	0.149591
aa*Bb_vs_other	3	67	5	45	3	47	1.740741	0.392861	7.713101	0.135870	0.712422
aa*Bb_vs_other	3	68	11	39	16	34	0.599359	0.244930	1.466671	0.811771	0.367597
aa*Bb_vs_other	3	69	6	44	16	34	0.289773	0.102468	0.819461	4.720280	0.029809
aa*Bb_vs_other	3	70	4	46	9	41	0.396135	0.113406	1.383729	1.414677	0.234281
aa*Bb_vs_other	3	71	4	46	9	41	0.396135	0.113406	1.383729	1.414677	0.234281
aa*Bb_vs_other	3	72	5	45	15	35	0.259259	0.085927	0.782241	5.062500	0.024449
aa*Bb_vs_other	3	73	5	45	16	34	0.236111	0.078710	0.708278	6.027728	0.014083
aa*Bb_vs_other	3	74	6	44	15	35	0.318182	0.111826	0.905331	3.857746	0.049517
aa*Bb_vs_other	3	75	9	41	16	34	0.466463	0.183185	1.187804	1.920000	0.165857
aa*Bb_vs_other	3	76	9	41	16	34	0.466463	0.183185	1.187804	1.920000	0.165857
aa*Bb_vs_other	3	77	10	40	11	39	0.886364	0.338266	2.322555	0.000000	1.000000
aa*Bb_vs_other	3	78	13	37	13	37	1.000000	0.409146	2.444115	0.051975	0.819661
aa*Bb_vs_other	3	79	8	42	12	38	0.603175	0.222687	1.633774	0.562500	0.453255
aa*Bb_vs_other	3	80	9	41	14	36	0.564460	0.218397	1.458879	0.903444	0.341860
aa*Bb_vs_other	3	81	14	36	14	36	1.000000	0.417674	2.394210	0.049603	0.823755
aa*Bb_vs_other	3	82	12	38	15	35	0.736842	0.303442	1.789260	0.202943	0.652356
aa*Bb_vs_other	3	83	10	40	15	35	0.583333	0.232512	1.463488	0.853333	0.355611
aa*Bb_vs_other	3	84	11	39	13	37	0.802761	0.319799	2.015099	0.054825	0.814871
aa*Bb_vs_other	3	85	11	39	13	37	0.802761	0.319799	2.015099	0.054825	0.814871
aa*Bb_vs_other	3	86	11	39	13	37	0.802761	0.319799	2.015099	0.054825	0.814871
aa*Bb_vs_other	3	87	11	39	13	37	0.802761	0.319799	2.015099	0.054825	0.814871
aa*Bb_vs_other	3	88	11	39	13	37	0.802761	0.319799	2.015099	0.054825	0.814871
aa*Bb_vs_other	3	89	11	39	13	37	0.802761	0.319799	2.015099	0.054825	0.814871
aa*Bb_vs_other	3	90	11	39	14	36	0.725275	0.291820	1.802559	0.213333	0.644167
aa*Bb_vs_other	3	91	10	40	13	37	0.711538	0.278549	1.817586	0.225861	0.634610
aa*Bb_vs_other	3	92	10	40	13	37	0.711538	0.278549	1.817586	0.225861	0.634610
aa*Bb_vs_other	3	93	10	40	13	37	0.711538	0.278549	1.817586	0.225861	0.634610
aa*Bb_vs_other	3	94	10	40	13	37	0.711538	0.278549	1.817586	0.225861	0.634610
aa*Bb_vs_other	3	95	10	40	13	37	0.711538	0.278549	1.817586	0.225861	0.634610
aa*Bb_vs_other	3	96	10	40	13	37	0.711538	0.278549	1.817586	0.225861	0.634610
aa*Bb_vs_other	3	97	4	46	5	45	0.782609	0.197374	3.103133	0.000000	1.000000
aa*Bb_vs_other	3	98	11	39	12	38	0.893162	0.351632	2.268678	0.000000	1.000000
aa*Bb_vs_other	3	99	8	42	10	40	0.761905	0.273203	2.124788	0.067751	0.794640
aa*Bb_vs_other	4	5	6	44	12	38	0.431818	0.147848	1.261211	1.693767	0.193105
aa*Bb_vs_other	4	6	6	44	13	37	0.388112	0.134254	1.121984	2.339181	0.126156
aa*Bb_vs_other	4	7	5	45	11	39	0.393939	0.125888	1.232745	1.860119	0.172611
aa*Bb_vs_other	4	8	5	45	4	46	1.277778	0.322255	5.066535	0.000000	1.000000
aa*Bb_vs_other	4	9	7	43	6	44	1.193798	0.371020	3.841176	0.000000	1.000000
aa*Bb_vs_other	4	10	11	39	13	37	0.802761	0.319799	2.015099	0.054825	0.814871
aa*Bb_vs_other	4	11	13	37	13	37	1.000000	0.409146	2.444115	0.051975	0.819661
aa*Bb_vs_other	4	12	10	40	8	42	1.312500	0.470635	3.660278	0.067751	0.794640
aa*Bb_vs_other	4	13	9	41	5	45	1.975610	0.611770	6.379904	0.747508	0.387266
aa*Bb_vs_other	4	14	10	40	11	39	0.886364	0.338266	2.322555	0.000000	1.000000
aa*Bb_vs_other	4	15	9	41	10	40	0.878049	0.322896	2.387670	0.000000	1.000000
aa*Bb_vs_other	4	16	9	41	10	40	0.878049	0.322896	2.387670	0.000000	1.000000
aa*Bb_vs_other	4	17	4	46	3	47	1.362319	0.288806	6.426151	0.000000	1.000000
aa*Bb_vs_other	4	18	13	37	10	40	1.405405	0.550180	3.590031	0.225861	0.634610
aa*Bb_vs_other	4	19	11	39	6	44	2.068376	0.699524	6.115846	1.133948	0.286935
aa*Bb_vs_other	4	20	11	39	6	44	2.068376	0.699524	6.115846	1.133948	0.286935
aa*Bb_vs_other	4	21	11	39	6	44	2.068376	0.699524	6.115846	1.133948	0.286935
aa*Bb_vs_other	4	22	10	40	5	45	2.250000	0.708921	7.141131	1.254902	0.262618
aa*Bb_vs_other	4	23	10	40	5	45	2.250000	0.708921	7.141131	1.254902	0.262618
aa*Bb_vs_other	4	24	10	40	8	42	1.312500	0.470635	3.660278	0.067751	0.794640
aa*Bb_vs_other	4	25	9	41	8	42	1.152439	0.405268	3.277131	0.000000	1.000000
aa*Bb_vs_other	4	26	7	43	8	42	0.854651	0.284514	2.567288	0.000000	1.000000
aa*Bb_vs_other	4	27	6	44	13	37	0.388112	0.134254	1.121984	2.339181	0.126156
aa*Bb_vs_other	4	28	9	41	8	42	1.152439	0.405268	3.277131	0.000000	1.000000
aa*Bb_vs_other	4	29	7	43	4	46	1.872093	0.511769	6.848275	0.408580	0.522691
aa*Bb_vs_other	4	30	9	41	8	42	1.152439	0.405268	3.277131	0.000000	1.000000
aa*Bb_vs_other	4	31	9	41	8	42	1.152439	0.405268	3.277131	0.000000	1.000000
aa*Bb_vs_other	4	32	9	41	8	42	1.152439	0.405268	3.277131	0.000000	1.000000
aa*Bb_vs_other	4	33	9	41	8	42	1.152439	0.405268	3.277131	0.000000	1.000000
aa*Bb_vs_other	4	34	9	41	8	42	1.152439	0.405268	3.277131	0.000000	1.000000
aa*Bb_vs_other	4	35	9	41	9	41	1.000000	0.360474	2.774125	0.067751	0.794640
aa*Bb_vs_other	4	36	9	41	8	42	1.152439	0.405268	3.277131	0.000000	1.000000
aa*Bb_vs_other	4	37	9	41	8	42	1.152439	0.405268	3.277131	0.000000	1.000000
aa*Bb_vs_other	4	38	4	46	3	47	1.362319	0.288806	6.426151	0.000000	1.000000
aa*Bb_vs_other	4	39	9	41	8	42	1.152439	0.405268	3.277131	0.000000	1.000000
aa*Bb_vs_other	4	40	9	41	8	42	1.152439	0.405268	3.277131	0.000000	1.000000
aa*Bb_vs_other	4	41	9	41	11	39	0.778270	0.290924	2.082005	0.062500	0.802587
aa*Bb_vs_other	4	42	10	40	10	40	1.000000	0.375311	2.664456	0.062500	0.802587
aa*Bb_vs_other	4	43	12	38	13	37	0.898785	0.363288	2.223624	0.000000	1.000000
aa*Bb_vs_other	4	44	4	46	3	47	1.362319	0.288806	6.426151	0.000000	1.000000
aa*Bb_vs_other	4	45	7	43	12	38	0.515504	0.184175	1.442886	1.039636	0.307906
aa*Bb_vs_other	4	46	4	46	3	47	1.362319	0.288806	6.426151	0.000000	1.000000
aa*Bb_vs_other	4	47	9	41	9	41	1.000000	0.360474	2.774125	0.067751	0.794640
aa*Bb_vs_other	4	48	7	43	13	37	0.463327	0.167313	1.283054	1.562500	0.211300
aa*Bb_vs_other	4	49	9	41	9	41	1.000000	0.360474	2.774125	0.067751	0.794640
aa*Bb_vs_other	4	50	8	42	7	43	1.170068	0.389516	3.514769	0.000000	1.000000
aa*Bb_vs_other	4	51	12	38	13	37	0.898785	0.363288	2.223624	0.000000	1.000000
aa*Bb_vs_other	4	52	9	41	8	42	1.152439	0.405268	3.277131	0.000000	1.000000
aa*Bb_vs_other	4	53	9	41	8	42	1.152439	0.405268	3.277131	0.000000	1.000000
aa*Bb_vs_other	4	54	7	43	13	37	0.463327	0.167313	1.283054	1.562500	0.211300
aa*Bb_vs_other	4	55	11	39	13	37	0.802761	0.319799	2.015099	0.054825	0.814871
aa*Bb_vs_other	4	56	6	44	5	45	1.227273	0.348998	4.315779	0.000000	1.000000
aa*Bb_vs_other	4	57	12	38	10	40	1.263158	0.488791	3.264317	0.058275	0.809243
aa*Bb_vs_other	4	58	6	44	13	37	0.388112	0.134254	1.121984	2.339181	0.126156
aa*Bb_vs_other	4	59	4	46	3	47	1.362319	0.288806	6.426151	0.000000	1.000000
aa*Bb_vs_other	4	60	4	46	3	47	1.362319	0.288806	6.426151	0.000000	1.000000
aa*Bb_vs_other	4	61	9	41	8	42	1.152439	0.405268	3.277131	0.000000	1.000000
aa*Bb_vs_other	4	62	7	43	10	40	0.651163	0.226160	1.874834	0.283487	0.594425
aa*Bb_vs_other	4	63	8	42	3	47	2.984127	0.742782	11.988736	1.634321	0.201106
aa*Bb_vs_other	4	64	11	39	13	37	0.802761	0.319799	2.015099	0.054825	0.814871
aa*Bb_vs_other	4	65	4	46	3	47	1.362319	0.288806	6.426151	0.000000	1.000000
aa*Bb_vs_other	4	66	8	42	4	46	2.190476	0.614507	7.808193	0.852273	0.355910
aa*Bb_vs_other	4	67	4	46	3	47	1.362319	0.288806	6.426151	0.000000	1.000000
aa*Bb_vs_other	4	68	11	39	13	37	0.802761	0.319799	2.015099	0.054825	0.814871
aa*Bb_vs_other	4	69	5	45	13	37	0.316239	0.103246	0.968632	3.319783	0.068451
aa*Bb_vs_other	4	70	4	46	8	42	0.456522	0.128071	1.627322	0.852273	0.355910
aa*Bb_vs_other	4	71	4	46	8	42	0.456522	0.128071	1.627322	0.852273	0.355910
aa*Bb_vs_other	4	72	5	45	12	38	0.351852	0.113760	1.088257	2.551382	0.110198
aa*Bb_vs_other	4	73	5	45	13	37	0.316239	0.103246	0.968632	3.319783	0.068451
aa*Bb_vs_other	4	74	6	44	12	38	0.431818	0.147848	1.261211	1.693767	0.193105
aa*Bb_vs_other	4	75	5	45	13	37	0.316239	0.103246	0.968632	3.319783	0.068451
aa*Bb_vs_other	4	76	7	43	14	36	0.418605	0.152528	1.148838	2.169982	0.140728
aa*Bb_vs_other	4	77	8	42	10	40	0.761905	0.273203	2.124788	0.067751	0.794640
aa*Bb_vs_other	4	78	9	41	10	40	0.878049	0.322896	2.387670	0.000000	1.000000
aa*Bb_vs_other	4	79	5	45	10	40	0.444444	0.140034	1.410594	1.254902	0.262618
aa*Bb_vs_other	4	80	5	45	13	37	0.316239	0.103246	0.968632	3.319783	0.068451
aa*Bb_vs_other	4	81	9	41	11	39	0.778270	0.290924	2.082005	0.062500	0.802587
aa*Bb_vs_other	4	82	8	42	13	37	0.542125	0.202371	1.452280	0.964436	0.326072
aa*Bb_vs_other	4	83	6	44	13	37	0.388112	0.134254	1.121984	2.339181	0.126156
aa*Bb_vs_other	4	84	7	43	12	38	0.515504	0.184175	1.442886	1.039636	0.307906
aa*Bb_vs_other	4	85	7	43	12	38	0.515504	0.184175	1.442886	1.039636	0.307906
aa*Bb_vs_other	4	86	7	43	12	38	0.515504	0.184175	1.442886	1.039636	0.307906
aa*Bb_vs_other	4	87	7	43	12	38	0.515504	0.184175	1.442886	1.039636	0.307906
aa*Bb_vs_other	4	88	7	43	12	38	0.515504	0.184175	1.442886	1.039636	0.307906
aa*Bb_vs_other	4	89	7	43	12	38	0.515504	0.184175	1.442886	1.039636	0.307906
aa*Bb_vs_other	4	90	6	44	13	37	0.388112	0.134254	1.121984	2.339181	0.126156
aa*Bb_vs_other	4	91	7	43	12	38	0.515504	0.184175	1.442886	1.039636	0.307906
aa*Bb_vs_other	4	92	7	43	12	38	0.515504	0.184175	1.442886	1.039636	0.307906
aa*Bb_vs_other	4	93	7	43	12	38	0.515504	0.184175	1.442886	1.039636	0.307906
aa*Bb_vs_other	4	94	7	43	12	38	0.515504	0.184175	1.442886	1.039636	0.307906
aa*Bb_vs_other	4	95	7	43	12	38	0.515504	0.184175	1.442886	1.039636	0.307906
aa*Bb_vs_other	4	96	7	43	12	38	0.515504	0.184175	1.442886	1.039636	0.307906
aa*Bb_vs_other	4	97	3	47	5	45	0.574468	0.129650	2.545428	0.135870	0.712422
aa*Bb_vs_other	4	98	8	42	11	39	0.675325	0.246051	1.853535	0.259909	0.610183
aa*Bb_vs_other	4	99	6	44	10	40	0.545455	0.181750	1.636979	0.669643	0.413176
aa*Bb_vs_other	5	6	1	50	3	47	0.313333	0.031478	3.118931	0.281364	0.595809
aa*Bb_vs_other	5	7	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
aa*Bb_vs_other	5	8	9	41	8	42	1.152439	0.405268	3.277131	0.000000	1.000000
aa*Bb_vs_other	5	9	19	31	18	32	1.089606	0.483680	2.454600	0.000000	1.000000
aa*Bb_vs_other	5	10	15	35	9	41	1.952381	0.761517	5.005526	1.370614	0.241706
aa*Bb_vs_other	5	11	15	35	16	34	0.910714	0.390066	2.126306	0.000000	1.000000
aa*Bb_vs_other	5	12	17	33	16	34	1.094697	0.475459	2.520432	0.000000	1.000000
aa*Bb_vs_other	5	13	18	32	17	33	1.091912	0.479900	2.484416	0.000000	1.000000
aa*Bb_vs_other	5	14	14	36	18	32	0.691358	0.296880	1.609998	0.413603	0.520146
aa*Bb_vs_other	5	15	16	34	15	35	1.098039	0.470299	2.563666	0.000000	1.000000
aa*Bb_vs_other	5	16	16	34	15	35	1.098039	0.470299	2.563666	0.000000	1.000000
aa*Bb_vs_other	5	17	15	35	16	34	0.910714	0.390066	2.126306	0.000000	1.000000
aa*Bb_vs_other	5	18	18	32	14	36	1.446429	0.621119	3.368366	0.413603	0.520146
aa*Bb_vs_other	5	19	20	30	15	35	1.555556	0.679486	3.561152	0.703297	0.401678
aa*Bb_vs_other	5	20	20	30	15	35	1.555556	0.679486	3.561152	0.703297	0.401678
aa*Bb_vs_other	5	21	20	30	15	35	1.555556	0.679486	3.561152	0.703297	0.401678
aa*Bb_vs_other	5	22	19	31	16	34	1.302419	0.571259	2.969399	0.175824	0.674987
aa*Bb_vs_other	5	23	19	31	16	34	1.302419	0.571259	2.969399	0.175824	0.674987
aa*Bb_vs_other	5	24	17	33	14	36	1.324675	0.565853	3.101095	0.187003	0.665423
aa*Bb_vs_other	5	25	16	34	14	36	1.210084	0.513675	2.850642	0.047619	0.827259
aa*Bb_vs_other	5	26	15	35	15	35	1.000000	0.425107	2.352348	0.047619	0.827259
aa*Bb_vs_other	5	27	5	45	12	38	0.351852	0.113760	1.088257	2.551382	0.110198
aa*Bb_vs_other	5	28	16	34	15	35	1.098039	0.470299	2.563666	0.000000	1.000000
aa*Bb_vs_other	5	29	17	33	16	34	1.094697	0.475459	2.520432	0.000000	1.000000
aa*Bb_vs_other	5	30	16	34	14	36	1.210084	0.513675	2.850642	0.047619	0.827259
aa*Bb_vs_other	5	31	17	33	14	36	1.324675	0.565853	3.101095	0.187003	0.665423
aa*Bb_vs_other	5	32	16	34	15	35	1.098039	0.470299	2.563666	0.000000	1.000000
aa*Bb_vs_other	5	33	17	33	15	35	1.202020	0.518106	2.788720	0.045956	0.830256
aa*Bb_vs_other	5	34	15	35	15	35	1.000000	0.425107	2.352348	0.047619	0.827259
aa*Bb_vs_other	5	35	15	35	14	36	1.102041	0.464351	2.615467	0.000000	1.000000
aa*Bb_vs_other	5	36	15	35	15	35	1.000000	0.425107	2.352348	0.047619	0.827259
aa*Bb_vs_other	5	37	15	35	15	35	1.000000	0.425107	2.352348	0.047619	0.827259
aa*Bb_vs_other	5	38	15	35	16	34	0.910714	0.390066	2.126306	0.000000	1.000000
aa*Bb_vs_other	5	39	15	35	13	37	1.219780	0.508603	2.925392	0.049603	0.823755
aa*Bb_vs_other	5	40	15	35	13	37	1.219780	0.508603	2.925392	0.049603	0.823755
aa*Bb_vs_other	5	41	12	38	11	39	1.119617	0.440785	2.843884	0.000000	1.000000
aa*Bb_vs_other	5	42	19	31	14	36	1.576037	0.679735	3.654207	0.723654	0.394948
aa*Bb_vs_other	5	43	13	37	13	37	1.000000	0.409146	2.444115	0.051975	0.819661
aa*Bb_vs_other	5	44	15	35	17	33	0.831933	0.358587	1.930107	0.045956	0.830256
aa*Bb_vs_other	5	45	7	43	11	39	0.577167	0.203584	1.636290	0.609756	0.434880
aa*Bb_vs_other	5	46	18	32	17	33	1.091912	0.479900	2.484416	0.000000	1.000000
aa*Bb_vs_other	5	47	15	35	15	35	1.000000	0.425107	2.352348	0.047619	0.827259
aa*Bb_vs_other	5	48	10	40	10	40	1.000000	0.375311	2.664456	0.062500	0.802587
aa*Bb_vs_other	5	49	15	35	15	35	1.000000	0.425107	2.352348	0.047619	0.827259
aa*Bb_vs_other	5	50	15	35	15	35	1.000000	0.425107	2.352348	0.047619	0.827259
aa*Bb_vs_other	5	51	13	37	13	37	1.000000	0.409146	2.444115	0.051975	0.819661
aa*Bb_vs_other	5	52	15	35	14	36	1.102041	0.464351	2.615467	0.000000	1.000000
aa*Bb_vs_other	5	53	15	35	14	36	1.102041	0.464351	2.615467	0.000000	1.000000
aa*Bb_vs_other	5	54	10	40	10	40	1.000000	0.375311	2.664456	0.062500	0.802587
aa*Bb_vs_other	5	55	13	37	13	37	1.000000	0.409146	2.444115	0.051975	0.819661
aa*Bb_vs_other	5	56	14	36	15	35	0.907407	0.382341	2.153544	0.000000	1.000000
aa*Bb_vs_other	5	57	14	36	14	36	1.000000	0.417674	2.394210	0.049603	0.823755
aa*Bb_vs_other	5	58	6	44	11	39	0.483471	0.163510	1.429544	1.133948	0.286935
aa*Bb_vs_other	5	59	15	35	16	34	0.910714	0.390066	2.126306	0.000000	1.000000
aa*Bb_vs_other	5	60	15	35	16	34	0.910714	0.390066	2.126306	0.000000	1.000000
aa*Bb_vs_other	5	61	15	35	14	36	1.102041	0.464351	2.615467	0.000000	1.000000
aa*Bb_vs_other	5	62	13	37	14	36	0.903475	0.373463	2.185668	0.000000	1.000000
aa*Bb_vs_other	5	63	16	34	16	34	1.000000	0.431562	2.317162	0.045956	0.830256
aa*Bb_vs_other	5	64	13	37	13	37	1.000000	0.409146	2.444115	0.051975	0.819661
aa*Bb_vs_other	5	65	16	34	16	34	1.000000	0.431562	2.317162	0.045956	0.830256
aa*Bb_vs_other	5	66	18	32	16	34	1.195312	0.521951	2.737369	0.044563	0.832809
aa*Bb_vs_other	5	67	15	35	16	34	0.910714	0.390066	2.126306	0.000000	1.000000
aa*Bb_vs_other	5	68	13	37	13	37	1.000000	0.409146	2.444115	0.051975	0.819661
aa*Bb_vs_other	5	69	6	44	9	41	0.621212	0.203259	1.898586	0.313726	0.575403
aa*Bb_vs_other	5	70	14	36	19	31	0.634503	0.273657	1.471162	0.723654	0.394948
aa*Bb_vs_other	5	71	14	36	19	31	0.634503	0.273657	1.471162	0.723654	0.394948
aa*Bb_vs_other	5	72	6	44	9	41	0.621212	0.203259	1.898586	0.313726	0.575403
aa*Bb_vs_other	5	73	6	44	9	41	0.621212	0.203259	1.898586	0.313726	0.575403
aa*Bb_vs_other	5	74	7	43	9	41	0.741602	0.252748	2.175978	0.074405	0.785028
aa*Bb_vs_other	5	75	13	37	16	34	0.746622	0.313605	1.777533	0.194269	0.659387
aa*Bb_vs_other	5	76	13	37	14	36	0.903475	0.373463	2.185668	0.000000	1.000000
aa*Bb_vs_other	5	77	21	29	16	34	1.538793	0.679353	3.485499	0.686401	0.407391
aa*Bb_vs_other	5	78	22	28	15	35	1.833333	0.804865	4.175992	1.544402	0.213964
aa*Bb_vs_other	5	79	10	40	13	37	0.711538	0.278549	1.817586	0.225861	0.634610
aa*Bb_vs_other	5	80	17	33	14	36	1.324675	0.565853	3.101095	0.187003	0.665423
aa*Bb_vs_other	5	81	20	30	15	35	1.555556	0.679486	3.561152	0.703297	0.401678
aa*Bb_vs_other	5	82	17	33	16	34	1.094697	0.475459	2.520432	0.000000	1.000000
aa*Bb_vs_other	5	83	17	33	16	34	1.094697	0.475459	2.520432	0.000000	1.000000
aa*Bb_vs_other	5	84	17	33	14	36	1.324675	0.565853	3.101095	0.187003	0.665423
aa*Bb_vs_other	5	85	17	33	14	36	1.324675	0.565853	3.101095	0.187003	0.665423
aa*Bb_vs_other	5	86	17	33	14	36	1.324675	0.565853	3.101095	0.187003	0.665423
aa*Bb_vs_other	5	87	17	33	14	36	1.324675	0.565853	3.101095	0.187003	0.665423
