Marker1	Marker2	Correlation	Lower	Upper	t-statistic
cg00455876	cg04042030	-0.696116	-0.816298	-0.518167	-6.717707
cg00455876	cg04303809	-0.762228	-0.858446	-0.614187	-8.158207
cg00455876	cg04448376	-0.678345	-0.804746	-0.493100	-6.396406
cg00455876	cg04462340	0.432205	0.174893	0.634254	3.320568
cg00455876	cg04689676	-0.656050	-0.790116	-0.462079	-6.022442
cg00455876	cg04792227	0.700772	0.524785	0.819309	6.805710
cg00455876	cg04840163	-0.246758	-0.491361	0.033924	-1.764146
cg00455876	cg04964672	0.971771	0.950533	0.983966	28.536953
cg00455876	cg05213048	0.745867	0.590008	0.848135	7.757925
cg00455876	cg05230942	0.916859	0.857297	0.952200	15.911832
cg00455876	cg05480730	-0.852300	-0.913851	-0.752462	-11.289312
cg00455876	cg05544622	0.969697	0.946940	0.982780	27.498684
cg00455876	cg05621349	-0.540355	-0.711666	-0.308387	-4.449160
cg00455876	cg05865243	0.954703	0.921137	0.974174	22.228680
cg00455876	cg05890011	-0.864442	-0.921148	-0.771799	-11.912931
cg00455876	cg06322277	0.949355	0.912004	0.971091	20.933128
cg00455876	cg06479204	-0.331336	-0.558206	-0.058366	-2.432996
cg00455876	cg07731488	-0.362503	-0.582118	-0.093594	-2.694785
cg00455876	cg07747963	0.924172	0.869492	0.956475	16.762386
cg00455876	cg07939587	0.809584	0.685769	0.887858	9.555231
cg00455876	cg08242338	0.950688	0.914278	0.971861	21.236809
cg00455876	cg08265308	0.966688	0.941739	0.981058	26.166130
cg00455876	cg08921682	0.381211	0.115068	0.596290	2.856829
cg00455876	cg09350919	0.960977	0.931898	0.977782	24.067726
cg00455876	cg09460641	0.975044	0.956214	0.985835	30.427771
cg00455876	cg09856092	-0.719952	-0.831643	-0.552275	-7.187029
cg00455876	cg10076560	0.638342	0.437776	0.778388	5.745438
cg00455876	cg10213302	-0.935235	-0.962917	-0.888070	-18.302313
cg00455876	cg10252249	0.921876	0.865657	0.955135	16.483110
cg00455876	cg10267609	0.964511	0.937982	0.979810	25.307615
cg00455876	cg10363397	0.632224	0.429446	0.774312	5.653404
cg00455876	cg10698069	-0.847243	-0.910800	-0.744458	-11.050116
cg00455876	cg10841270	0.928851	0.877331	0.959203	17.371349
cg00455876	cg11131351	0.820755	0.703012	0.894704	9.953709
cg00455876	cg13268984	-0.665868	-0.796578	-0.475681	-6.183424
cg00455876	cg13851368	0.978801	0.962751	0.987977	33.109497
cg00455876	cg14180491	-0.936237	-0.963498	-0.889759	-18.460411
cg00455876	cg14210405	0.883835	0.803045	0.932721	13.089767
cg00455876	cg14466580	0.964844	0.938556	0.980001	25.433931
cg00455876	cg14741114	-0.702907	-0.820687	-0.527827	-6.846627
cg00455876	cg15027426	0.745365	0.589271	0.847817	7.746185
cg00455876	cg15295597	-0.429430	-0.632212	-0.171588	-3.294404
cg00455876	cg15329860	-0.924640	-0.956749	-0.870276	-16.820887
cg00455876	cg15345074	-0.727321	-0.836353	-0.562936	-7.342344
cg00455876	cg15422579	-0.788548	-0.874871	-0.653673	-8.883677
cg00455876	cg15429127	-0.924440	-0.956632	-0.869941	-16.795868
cg00455876	cg15563434	0.935323	0.888217	0.962967	18.315950
cg00455876	cg15682806	0.976655	0.959015	0.986754	31.499071
cg00455876	cg15682993	0.440964	0.185363	0.640677	3.403901
cg00455876	cg15746461	-0.750049	-0.850778	-0.596163	-7.857027
cg00455876	cg15810474	0.960905	0.931775	0.977741	24.044310
cg00455876	cg15935877	0.970557	0.948429	0.983272	27.916235
cg00455876	cg17834650	0.963073	0.935505	0.978985	24.782148
cg00455876	cg17837162	0.933697	0.885477	0.962023	18.066145
cg00455876	cg18032798	-0.472374	-0.663487	-0.223395	-3.713080
cg00455876	cg18077436	-0.861954	-0.919656	-0.767823	-11.779005
cg00455876	cg18188392	0.252294	-0.028027	0.495826	1.806377
cg00455876	cg25032547	-0.655964	-0.790060	-0.461960	-6.021059
cg00455876	cg25071634	0.959412	0.929210	0.976883	23.570366
cg00455876	cg25427172	0.963493	0.936227	0.979226	24.932381
cg00455876	cg25518695	-0.751193	-0.851500	-0.597848	-7.884486
cg00455876	cg25705492	0.922844	0.867273	0.955700	16.599371
cg00455876	cg25756647	-0.636293	-0.777024	-0.434982	-5.714414
cg00455876	cg26058907	0.940709	0.897318	0.966092	19.213228
cg00455876	cg26517491	-0.663970	-0.795331	-0.473045	-6.151873
cg00455876	cg26520468	-0.178457	-0.435192	0.105117	-1.256560
cg00455876	cg26983430	0.968182	0.944320	0.981913	26.804697
cg00455876	cg26983535	-0.956262	-0.975072	-0.923806	-22.649302
cg00455876	cg27049643	-0.740916	-0.844999	-0.582747	-7.643290
cg00455876	cg27433982	-0.753625	-0.853034	-0.601438	-7.943447
cg00455876	cg27539833	0.603921	0.391357	0.755305	5.249511
cg00455876	cg00008945	-0.976038	-0.986402	-0.957941	-31.076164
cg00455876	cg00011200	-0.974702	-0.985640	-0.955619	-30.213146
cg00455876	cg00011891	-0.976263	-0.986530	-0.958332	-31.228403
cg00455876	cg00014152	-0.539144	-0.710822	-0.306839	-4.435094
cg00455876	cg00016522	-0.975890	-0.986318	-0.957685	-30.977379
cg01707559	cg02004872	0.872603	0.784894	0.926031	12.377538
cg01707559	cg02011394	-0.897979	-0.941099	-0.826118	-14.138252
cg01707559	cg02050847	-0.922747	-0.955643	-0.867110	-16.587580
cg01707559	cg02233190	0.831618	0.719913	0.901328	10.374787
cg01707559	cg02494853	0.033489	-0.247168	0.308961	0.232148
cg01707559	cg02839557	0.844561	0.740225	0.909179	10.927615
cg01707559	cg02842889	0.726000	0.561020	0.835509	7.314101
cg01707559	cg03052502	-0.920143	-0.954122	-0.862765	-16.279886
cg01707559	cg03155755	-0.922616	-0.955567	-0.866893	-16.571831
cg01707559	cg03244189	0.525061	0.288937	0.700966	4.274330
cg01707559	cg03443143	-0.918971	-0.953437	-0.860813	-16.146160
cg01707559	cg03683899	0.526898	0.291263	0.702256	4.295019
cg01707559	cg03695421	-0.919808	-0.953926	-0.862208	-16.241434
cg01707559	cg03706273	0.129674	-0.154246	0.393812	0.906059
cg01707559	cg03750315	0.274393	-0.004287	0.513524	1.976930
cg01707559	cg03767353	-0.865928	-0.922039	-0.774178	-11.994609
cg01707559	cg04016144	-0.907397	-0.946649	-0.841618	-14.958433
cg01707559	cg04023335	-0.896610	-0.940291	-0.823874	-14.027983
cg01707559	cg04042030	0.622477	0.416246	0.767795	5.510390
cg01707559	cg04303809	0.742967	0.585752	0.846299	7.690439
cg01707559	cg04448376	0.654509	0.459953	0.789100	5.997684
cg01707559	cg04462340	-0.455626	-0.651369	-0.203022	-3.546138
cg01707559	cg04689676	0.580726	0.360676	0.739535	4.942137
cg01707559	cg04792227	-0.636051	-0.776863	-0.434652	-5.710762
cg01707559	cg04840163	0.265732	-0.013628	0.506612	1.909707
cg01707559	cg04964672	-0.910178	-0.948283	-0.846213	-15.223606
cg01707559	cg05213048	-0.675096	-0.802624	-0.488549	-6.339994
cg01707559	cg05230942	-0.856200	-0.916199	-0.758654	-11.481653
cg01707559	cg05480730	0.786864	0.651124	0.873826	8.833763
cg01707559	cg05544622	-0.920021	-0.954051	-0.862562	-16.265886
cg01707559	cg05621349	0.536440	0.303390	0.708935	4.403840
cg01707559	cg05865243	-0.914327	-0.950717	-0.853090	-15.641977
cg01707559	cg05890011	0.805834	0.680012	0.885552	9.428463
cg01707559	cg06322277	-0.883125	-0.932299	-0.801894	-13.041923
cg01707559	cg06479204	0.366733	0.098428	0.585334	2.731083
cg01707559	cg07731488	0.333565	0.060864	0.559929	2.451406
cg01707559	cg07747963	-0.826781	-0.898383	-0.712371	-10.182874
cg01707559	cg07939587	-0.772753	-0.865038	-0.629888	-8.435062
cg01707559	cg08242338	-0.872917	-0.926218	-0.785399	-12.396232
cg01707559	cg08265308	-0.926506	-0.957837	-0.873399	-17.059137
cg01707559	cg08921682	-0.309688	-0.541373	-0.034291	-2.256512
cg01707559	cg09350919	-0.884336	-0.933019	-0.803860	-13.123817
cg01707559	cg09460641	-0.923283	-0.955957	-0.868007	-16.652836
cg01707559	cg09856092	0.706737	0.533295	0.823156	6.920960
cg01707559	cg10076560	-0.676276	-0.803395	-0.490200	-6.360398
cg01707559	cg10213302	0.895736	0.822443	0.939774	13.958651
cg01707559	cg10252249	-0.859021	-0.917895	-0.763144	-11.625321
cg01707559	cg10267609	-0.929142	-0.959373	-0.877818	-17.411034
cg01707559	cg10363397	-0.524982	-0.700911	-0.288838	-4.273443
cg01707559	cg10698069	0.820067	0.701946	0.894283	9.928207
cg01707559	cg10841270	-0.858710	-0.917708	-0.762649	-11.609282
cg01707559	cg11131351	-0.722349	-0.833177	-0.555737	-7.236979
cg01707559	cg13268984	0.617095	0.408995	0.764184	5.433242
cg01707559	cg13851368	-0.922877	-0.955719	-0.867328	-16.603346
cg01707559	cg14180491	0.889280	0.811900	0.935953	13.470939
cg01707559	cg14210405	-0.825781	-0.897773	-0.710815	-10.144094
cg01707559	cg14466580	-0.910862	-0.948684	-0.847346	-15.290686
cg01707559	cg14741114	0.638221	0.437611	0.778307	5.743601
cg01707559	cg15027426	-0.664559	-0.795718	-0.473863	-6.161647
cg01707559	cg15295597	0.477153	0.229249	0.666927	3.761653
cg01707559	cg15329860	0.889835	0.812805	0.936282	13.511297
cg01707559	cg15345074	0.700143	0.523889	0.818902	6.793713
cg01707559	cg15422579	0.757814	0.607636	0.855672	8.046786
cg01707559	cg15429127	0.869257	0.779516	0.924031	12.182194
cg01707559	cg15563434	-0.910285	-0.948345	-0.846390	-15.234044
cg01707559	cg15682806	-0.918811	-0.953343	-0.860547	-16.128094
cg01707559	cg15682993	-0.462388	-0.656274	-0.211221	-3.612944
cg01707559	cg15746461	0.678061	0.492700	0.804560	6.391432
cg01707559	cg15810474	-0.895678	-0.939740	-0.822349	-13.954119
cg01707559	cg15935877	-0.926223	-0.957672	-0.872925	-17.022451
cg01707559	cg17834650	-0.913220	-0.950068	-0.851253	-15.527541
cg01707559	cg17837162	-0.903339	-0.944261	-0.834926	-14.591115
cg01707559	cg18032798	0.468223	0.218325	0.660493	3.671237
cg01707559	cg18077436	0.835271	0.725626	0.903548	10.524766
cg01707559	cg18188392	-0.191188	-0.445815	0.092064	-1.349483
cg01707559	cg25032547	0.726302	0.561458	0.835702	7.320547
cg01707559	cg25071634	-0.894504	-0.939046	-0.820428	-13.862392
cg01707559	cg25427172	-0.916298	-0.951872	-0.856365	-15.851068
cg01707559	cg25518695	0.686087	0.503982	0.809791	6.533642
cg01707559	cg25705492	-0.835416	-0.903637	-0.725853	-10.530819
cg01707559	cg25756647	0.595709	0.380440	0.749742	5.138441
cg01707559	cg26058907	-0.883189	-0.932338	-0.801998	-13.046247
cg01707559	cg26517491	0.634884	0.433062	0.776085	5.693188
cg01707559	cg26520468	0.052059	-0.229621	0.325692	0.361167
cg01707559	cg26983430	-0.922838	-0.955697	-0.867263	-16.598669
cg01707559	cg26983535	0.913344	0.851459	0.950141	15.540263
cg01707559	cg27049643	0.740313	0.581864	0.844617	7.629528
cg01707559	cg27433982	0.728526	0.564684	0.837121	7.368233
cg01707559	cg27539833	-0.596689	-0.750407	-0.381740	-5.151563
cg01707559	cg00008945	0.922441	0.866601	0.955465	16.550760
cg01707559	cg00011200	0.922357	0.866460	0.955416	16.540655
cg01707559	cg00011891	0.917277	0.857992	0.952445	15.957477
cg01707559	cg00014152	0.444612	0.189742	0.643345	3.438969
cg01707559	cg00016522	0.927603	0.875237	0.958476	17.203337
cg02004872	cg02011394	-0.890788	-0.936847	-0.814359	-13.581230
cg02004872	cg02050847	-0.909464	-0.947863	-0.845033	-15.154411
cg02004872	cg02233190	0.894453	0.820345	0.939016	13.858428
cg02004872	cg02494853	0.203129	-0.079731	0.455715	1.437285
cg02004872	cg02839557	0.885641	0.805978	0.933794	13.213337
cg02004872	cg02842889	0.672167	0.484456	0.800708	6.289732
cg02004872	cg03052502	-0.885517	-0.933720	-0.805777	-13.204770
cg02004872	cg03155755	-0.911815	-0.949243	-0.848924	-15.385289
cg02004872	cg03244189	0.480220	0.233015	0.669130	3.793044
cg02004872	cg03443143	-0.920305	-0.954217	-0.863036	-16.298670
cg02004872	cg03683899	0.500277	0.257828	0.683456	4.002960
cg02004872	cg03695421	-0.906623	-0.946193	-0.840339	-14.886587
cg02004872	cg03706273	0.155348	-0.128564	0.415724	1.089511
cg02004872	cg03750315	0.353117	0.082914	0.574956	2.614921
cg02004872	cg03767353	-0.812114	-0.889412	-0.689663	-9.642688
cg02004872	cg04016144	-0.916765	-0.952146	-0.857142	-15.901649
cg02004872	cg04023335	-0.898598	-0.941465	-0.827134	-14.188831
cg02004872	cg04042030	0.731290	0.568700	0.838883	7.428202
cg02004872	cg04303809	0.618550	0.410953	0.765161	5.453974
cg02004872	cg04448376	0.685754	0.503513	0.809574	6.527653
cg02004872	cg04462340	-0.460906	-0.655200	-0.209421	-3.598236
cg02004872	cg04689676	0.555086	0.327305	0.721898	4.623447
cg02004872	cg04792227	-0.684031	-0.808453	-0.501087	-6.496802
cg02004872	cg04840163	0.358197	0.088687	0.578837	2.658033
cg02004872	cg04964672	-0.902506	-0.943770	-0.833555	-14.518435
cg02004872	cg05213048	-0.669573	-0.799009	-0.480838	-6.245665
cg02004872	cg05230942	-0.800152	-0.882051	-0.671319	-9.242496
cg02004872	cg05480730	0.726841	0.562239	0.836046	7.332057
cg02004872	cg05544622	-0.907728	-0.946843	-0.842164	-14.989404
cg02004872	cg05621349	0.464615	0.213929	0.657885	3.635123
cg02004872	cg05865243	-0.921414	-0.954865	-0.864885	-16.428257
cg02004872	cg05890011	0.756549	0.605763	0.854876	8.015345
cg02004872	cg06322277	-0.867283	-0.922850	-0.776350	-12.070188
cg02004872	cg06479204	0.292918	0.015858	0.528204	2.122491
cg02004872	cg07731488	0.268038	-0.011146	0.508455	1.927555
cg02004872	cg07747963	-0.831226	-0.901090	-0.719301	-10.358967
cg02004872	cg07939587	-0.781592	-0.870549	-0.643165	-8.680855
cg02004872	cg08242338	-0.895911	-0.939878	-0.822730	-13.972507
cg02004872	cg08265308	-0.888639	-0.935573	-0.810856	-13.424726
cg02004872	cg08921682	-0.237860	-0.484157	0.043364	-1.696634
cg02004872	cg09350919	-0.874288	-0.927037	-0.787608	-12.478669
cg02004872	cg09460641	-0.922014	-0.955215	-0.865887	-16.499550
cg02004872	cg09856092	0.682762	0.499300	0.807626	6.474191
cg02004872	cg10076560	-0.582595	-0.740812	-0.363130	-4.966192
cg02004872	cg10213302	0.873940	0.787047	0.926829	12.457627
cg02004872	cg10252249	-0.876095	-0.928114	-0.790521	-12.589224
cg02004872	cg10267609	-0.867034	-0.922701	-0.775950	-12.056181
cg02004872	cg10363397	-0.619675	-0.765916	-0.412468	-5.470068
cg02004872	cg10698069	0.742239	0.584684	0.845838	7.673638
cg02004872	cg10841270	-0.838123	-0.905280	-0.730098	-10.645086
cg02004872	cg11131351	-0.730944	-0.838662	-0.568197	-7.420653
cg02004872	cg13268984	0.606777	0.395167	0.757234	5.288743
cg02004872	cg13851368	-0.896211	-0.940055	-0.823221	-13.996235
cg02004872	cg14180491	0.855571	0.757655	0.915821	11.450156
cg02004872	cg14210405	-0.799828	-0.881851	-0.670824	-9.232101
cg02004872	cg14466580	-0.897154	-0.940612	-0.824766	-14.071569
cg02004872	cg14741114	0.538117	0.305528	0.710105	4.423195
cg02004872	cg15027426	-0.620079	-0.766187	-0.413012	-5.475863
cg02004872	cg15295597	0.544143	0.313234	0.714305	4.493409
cg02004872	cg15329860	0.834678	0.724698	0.903189	10.500126
cg02004872	cg15345074	0.691980	0.512305	0.813618	6.640906
cg02004872	cg15422579	0.738026	0.578519	0.843166	7.577652
cg02004872	cg15429127	0.820822	0.703116	0.894745	9.956198
cg02004872	cg15563434	-0.890005	-0.936383	-0.813081	-13.523678
cg02004872	cg15682806	-0.901428	-0.943134	-0.831782	-14.425665
cg02004872	cg15682993	-0.412722	-0.619863	-0.151809	-3.139261
cg02004872	cg15746461	0.729863	0.566626	0.837973	7.397144
cg02004872	cg15810474	-0.887046	-0.934628	-0.808263	-13.311428
cg02004872	cg15935877	-0.925932	-0.957502	-0.872438	-16.984934
cg02004872	cg17834650	-0.903262	-0.944215	-0.834799	-14.584349
cg02004872	cg17837162	-0.887780	-0.935063	-0.809457	-13.363336
cg02004872	cg18032798	0.373120	0.105751	0.590177	2.786267
cg02004872	cg18077436	0.770105	0.625927	0.863383	8.363861
cg02004872	cg18188392	-0.219156	-0.468904	0.063043	-1.556185
cg02004872	cg25032547	0.700201	0.523973	0.818940	6.794829
cg02004872	cg25071634	-0.899809	-0.942180	-0.829122	-14.289027
cg02004872	cg25427172	-0.898896	-0.941641	-0.827623	-14.213335
cg02004872	cg25518695	0.764187	0.617099	0.859675	8.208497
cg02004872	cg25705492	-0.915587	-0.951455	-0.855183	-15.774835
cg02004872	cg25756647	0.554521	0.326576	0.721507	4.616649
cg02004872	cg26058907	-0.841511	-0.907333	-0.735421	-10.791783
cg02004872	cg26517491	0.743642	0.586742	0.846727	7.706064
cg02004872	cg26520468	0.105677	-0.177909	0.373056	0.736271
cg02004872	cg26983430	-0.913516	-0.950242	-0.851744	-15.557947
cg02004872	cg26983535	0.881823	0.799783	0.931525	12.955257
cg02004872	cg27049643	0.777822	0.637492	0.868201	8.574439
cg02004872	cg27433982	0.716060	0.546668	0.829149	7.107077
cg02004872	cg27539833	-0.678331	-0.804737	-0.493079	-6.396152
cg02004872	cg00008945	0.924716	0.870403	0.956793	16.830454
cg02004872	cg00011200	0.921104	0.864369	0.954684	16.391840
cg02004872	cg00011891	0.910497	0.846743	0.948470	15.254852
cg02004872	cg00014152	0.457196	0.204922	0.652509	3.561574
cg02004872	cg00016522	0.912529	0.850107	0.949663	15.457177
cg02011394	cg02050847	0.959088	0.928652	0.976697	23.470654
cg02011394	cg02233190	-0.840391	-0.906654	-0.733659	-10.742808
cg02011394	cg02494853	-0.102587	-0.370364	0.180932	-0.714515
cg02011394	cg02839557	-0.875751	-0.927910	-0.789967	-12.568057
cg02011394	cg02842889	-0.781693	-0.870612	-0.643318	-8.683736
cg02011394	cg03052502	0.963925	0.936973	0.979474	25.090034
cg02011394	cg03155755	0.967258	0.942723	0.981384	26.404646
cg02011394	cg03244189	-0.623640	-0.768574	-0.417816	-5.527228
cg02011394	cg03443143	0.963237	0.935787	0.979079	24.840565
cg02011394	cg03683899	-0.502015	-0.684691	-0.259993	-4.021538
cg02011394	cg03695421	0.938940	0.894325	0.965066	18.905941
cg02011394	cg03706273	-0.140525	-0.403110	0.143438	-0.983342
cg02011394	cg03750315	-0.308455	-0.540408	-0.032929	-2.246582
cg02011394	cg03767353	0.900950	0.830996	0.942852	14.384933
cg02011394	cg04016144	0.958388	0.927452	0.976295	23.259754
cg02011394	cg04023335	0.955607	0.922684	0.974695	22.469889
cg02011394	cg04042030	-0.727699	-0.836594	-0.563484	-7.350442
cg02011394	cg04303809	-0.775935	-0.867024	-0.634658	-8.522067
cg02011394	cg04448376	-0.781746	-0.870645	-0.643397	-8.685242
cg02011394	cg04462340	0.461414	0.210038	0.655568	3.603274
cg02011394	cg04689676	-0.704860	-0.821947	-0.530614	-6.884384
cg02011394	cg04792227	0.710143	0.538171	0.825349	6.988096
cg02011394	cg04840163	-0.250601	-0.494462	0.029832	-1.793444
cg02011394	cg04964672	0.958772	0.928111	0.976515	23.374836
cg02011394	cg05213048	0.698837	0.522032	0.818059	6.768935
cg02011394	cg05230942	0.872525	0.784769	0.925984	12.372921
cg02011394	cg05480730	-0.812906	-0.889897	-0.690882	-9.670362
cg02011394	cg05544622	0.966790	0.941915	0.981116	26.208462
cg02011394	cg05621349	-0.519688	-0.697188	-0.282150	-4.214287
cg02011394	cg05865243	0.960751	0.931510	0.977653	23.994257
cg02011394	cg05890011	-0.868914	-0.923826	-0.778966	-12.162569
cg02011394	cg06322277	0.950549	0.914040	0.971780	21.204487
cg02011394	cg06479204	-0.328154	-0.555743	-0.054807	-2.406792
cg02011394	cg07731488	-0.431744	-0.633914	-0.174343	-3.316208
cg02011394	cg07747963	0.915382	0.854843	0.951335	15.753044
cg02011394	cg07939587	0.850497	0.749604	0.912764	11.202737
cg02011394	cg08242338	0.971149	0.949454	0.983610	28.214029
cg02011394	cg08265308	0.945936	0.906185	0.969116	20.205194
cg02011394	cg08921682	0.308741	0.033246	0.540632	2.248889
cg02011394	cg09350919	0.958207	0.927140	0.976190	23.205807
cg02011394	cg09460641	0.976005	0.957884	0.986383	31.054144
cg02011394	cg09856092	-0.732786	-0.839835	-0.570877	-7.460984
cg02011394	cg10076560	0.589871	0.372715	0.745773	5.061002
cg02011394	cg10213302	-0.931918	-0.960989	-0.882483	-17.802799
cg02011394	cg10252249	0.949654	0.912514	0.971264	21.000275
cg02011394	cg10267609	0.927361	0.874832	0.958336	17.171349
cg02011394	cg10363397	0.590241	0.373205	0.746026	5.065878
cg02011394	cg10698069	-0.844307	-0.909025	-0.739825	-10.916181
cg02011394	cg10841270	0.910630	0.846962	0.948548	15.267842
cg02011394	cg11131351	0.797253	0.666896	0.880260	9.150280
cg02011394	cg13268984	-0.696380	-0.816469	-0.518540	-6.722636
cg02011394	cg13851368	0.954253	0.920367	0.973915	22.111101
cg02011394	cg14180491	-0.950491	-0.971747	-0.913942	-21.191250
cg02011394	cg14210405	0.855602	0.757703	0.915839	11.451681
cg02011394	cg14466580	0.954482	0.920759	0.974047	22.170769
cg02011394	cg14741114	-0.710819	-0.825783	-0.539139	-7.001519
cg02011394	cg15027426	0.731802	0.569445	0.839209	7.439396
cg02011394	cg15295597	-0.477045	-0.666849	-0.229116	-3.760545
cg02011394	cg15329860	-0.922882	-0.955722	-0.867336	-16.603941
cg02011394	cg15345074	-0.796486	-0.879787	-0.665728	-9.126202
